362;samira gonzalez;0;13/07/2017;0;2º ano;7;358.657.532-60
363;flávia leite de oliveira;0;01/11/2017;1;2º ano;1;190.794.352-18
364;andressa kristine silva;0;21/07/2015;1;4º ano;1;569.632.621-70
365;mariana a oliveira dos santos;0;03/01/2017;0;2º ano;1;582.917.488-39
366;sonia timo;0;21/12/2013;0;6º ano;2;982.138.458-06
367;vitor drumond lanza;0;20/06/2019;1;1º período;1;815.723.831-70
368;gerson arantes de moraes;0;10/02/2013;0;6º ano;1;501.512.816-69
369;naiara kristine silva;0;02/01/2015;0;4º ano;6;809.801.039-22
370;juan teixeira santos;0;05/05/2019;0;2º período;1;305.780.462-27
371;carolina pessoa de oliveira;0;04/10/2019;1;1º período;1;958.889.326-13
372;bruna amélia gonçalves guimarães castro;0;31/08/2019;0;1º período;4;051.140.833-42
373;eloina attie viana lobue;0;16/04/2016;0;3º ano;1;865.957.465-92
374;vanessa de oliveira bezerra torres;0;13/02/2015;0;4º ano;4;632.602.873-97
375;leiliane costa;0;10/10/2010;0;9º ano;1;821.342.268-60
376;luis m campos assuncao;0;29/06/2015;0;4º ano;1;379.561.640-09
377;domingos magno passos oliveira;0;07/04/2017;0;2º ano;1;359.940.882-54
378;lyla de oliveira alves;0;13/07/2011;0;8º ano;2;163.737.236-82
379;paulo monteiro de andrade dias;0;26/10/2019;0;2º período;1;635.722.439-26
380;amanda aparecida barbosa lopes de andrade;0;03/02/2019;0;1º período;1;118.398.599-79
381;polyanna marina oliveira valadares;0;18/08/2010;0;9º ano;2;224.185.461-42
382;engrácia do carmo teixeira damásio;0;19/08/2011;0;8º ano;2;521.619.327-27
383;regiane f lúcio;0;14/01/2017;0;2º ano;3;407.496.604-93
384;natália de oliveira;0;17/08/2016;0;3º ano;1;214.056.583-29
385;joene luiz dias pereira barboza;0;25/05/2014;0;5º ano;2;950.590.338-37
386;flávia coelho diniz;0;07/05/2012;0;7º ano;2;527.698.274-92
387;laura teresa fonseca moreira;0;15/05/2011;1;8º ano;2;415.914.358-93
388;thais josé de castro agostinho;0;18/12/2019;0;2º período;5;765.131.168-29
389;maria chaves serrano;0;20/09/2011;0;8º ano;2;538.166.919-84
390;daniel rayane pereira pinto;0;11/10/2019;0;2º período;2;686.180.259-52
391;greyce lívio mendes machado;0;09/06/2013;0;6º ano;2;244.813.091-64
392;ingrid tibe;0;25/02/2015;1;4º ano;7;064.224.875-54
393;angela kayra pinto de paula;0;26/09/2012;0;7º ano;1;978.852.516-41
394;eduardo alves pereira;0;08/04/2019;0;1º período;4;844.835.309-06
395;hully eugênia da silveira mota campos;0;28/11/2019;0;2º período;4;986.484.449-91
396;maíra guimarães seabra eiras;0;25/11/2019;0;2º período;7;769.826.199-37
397;gilslâne carlos suhadolnik de oliveira;0;12/01/2014;1;5º ano;1;561.620.046-84
398;adriana clemente;0;26/07/2018;0;1º ano;1;139.642.282-90
399;emanuel lorena da silva jorge;0;21/11/2018;1;1º ano;5;116.221.663-98
400;rafaela josé rodrigues ferreira;0;04/12/2010;0;9º ano;1;613.418.932-13
401;kelly fernando batista;0;09/05/2013;0;6º ano;2;461.115.199-45
402;sara adriano soares;0;24/07/2012;0;7º ano;1;797.812.809-56
403;maíra sá santos de araújo;0;29/11/2019;0;1º período;1;119.302.088-74
404;pedro madeira;0;02/07/2017;0;2º ano;4;024.573.127-62
405;ailson johann;0;30/06/2014;1;5º ano;2;088.295.939-69
406;thales moreira beire;0;28/08/2016;0;3º ano;1;671.414.165-46
407;mateus renato mello de paula;0;16/01/2013;0;6º ano;2;163.706.155-07
408;adriana carrijo peixoto;0;23/09/2014;1;5º ano;1;403.386.144-53
409;breno humberto cunha machado junior;0;04/07/2011;0;8º ano;2;188.223.296-09
410;fernanda conde alves;0;02/05/2019;0;1º período;3;945.103.655-72
411;wilson galvão;0;20/03/2011;1;8º ano;1;120.990.923-99
412;cibelly carcanholo iasco pereira;0;30/01/2019;0;2º período;7;880.588.207-25
413;karla de cassia fernandes cost;0;07/02/2013;0;6º ano;2;106.708.115-78
414;ana henrique marciano dos reis;0;18/01/2015;0;4º ano;3;719.841.135-51
415;kamily andrade;0;30/03/2017;1;2º ano;1;011.789.221-02
416;flávia souza rezende;0;31/05/2011;0;8º ano;2;620.542.470-41
417;melissa macedo;0;30/11/2016;0;3º ano;6;224.390.229-15
418;jean mariano ribeiro;0;08/12/2011;0;8º ano;1;960.008.064-51
419;joanna rose hawryliszyn e silva;0;06/03/2013;0;6º ano;1;263.417.627-78
420;katia f lúcio;0;29/09/2019;0;1º período;2;143.504.152-90
421;maria costa nascimento;0;25/05/2013;0;6º ano;1;921.427.902-90
422;wagner luce tavares;0;02/04/2013;0;6º ano;2;272.619.133-40
423;cristiane de oliveira guimarães;0;15/12/2014;0;5º ano;1;243.730.408-83
424;fernanda faria carias;0;01/04/2011;1;8º ano;1;400.003.568-81
425;vanessa silva;0;20/11/2018;0;1º ano;1;073.440.289-59
426;pedro antunes farias;0;17/11/2013;0;6º ano;2;112.954.331-22
427;paulo clara gonçalves;0;07/09/2014;0;5º ano;2;703.859.178-27
428;matheus da costa santos;0;26/06/2018;0;1º ano;1;087.584.932-11
429;patrus natan de oliveira sá;0;12/01/2019;0;2º período;3;160.967.241-21
430;ana vitória guimarães silva;1;17/09/2019;0;2º período;1;153.236.670-21
431;fabrício pereira soares;0;12/01/2016;0;3º ano;1;128.989.908-81
432;josé vasconcelos lima;0;17/08/2012;0;7º ano;1;174.229.579-56
433;glauber luiz lacerda soares;0;22/04/2019;0;2º período;1;214.503.940-37
434;mirlene de araujo andrade;0;08/05/2012;0;7º ano;1;660.340.913-43
435;delegado gonçalves de freitas silva;0;19/11/2011;0;8º ano;1;499.119.981-56
436;geraldo alvares assis;0;02/05/2016;0;3º ano;1;921.328.758-71
437;natally campos da silva;0;17/10/2015;0;4º ano;1;100.129.704-14
438;liliana gomes de almeida;0;28/06/2011;0;8º ano;2;214.613.768-37
439;ana bezerra de menezes;0;17/06/2015;0;4º ano;7;918.462.011-05
440;leandro campos pereira mattos;0;15/02/2014;1;5º ano;2;042.507.562-72
441;domingos olímpio de oliveira;0;18/05/2011;0;8º ano;1;920.542.194-05
442;pinheirinho vinicius neto silva;0;06/09/2017;0;2º ano;3;761.674.436-02
443;patricia cirino alves;0;11/12/2012;0;7º ano;1;127.971.771-59
444;valéria caroline da silva;0;03/11/2018;0;1º ano;7;339.502.678-25
445;mariana cunha;0;05/10/2013;0;6º ano;1;363.172.332-44
446;bergston souza ferreira;0;06/02/2014;0;5º ano;1;648.338.319-59
447;joyce de paula lima;0;07/07/2014;0;5º ano;1;780.150.606-49
448;nathalia ferreira gomes;0;28/11/2014;0;5º ano;2;351.620.269-10
449;rafaella abramo;0;01/04/2015;0;4º ano;6;614.744.202-53
450;taliton ferreira de almeida;0;19/04/2015;0;4º ano;5;996.658.001-13
451;geraldo silva souto mota;0;03/06/2012;0;7º ano;2;164.095.114-77
452;bianca lucas canuto da silva;0;11/11/2011;0;8º ano;2;463.725.115-77
453;olinda aparecida andrade ferreira;0;07/06/2013;0;6º ano;1;026.424.331-10
454;livia piter;0;29/08/2012;0;7º ano;2;912.933.256-88
455;jarbas fernandes santana;0;02/03/2011;1;8º ano;1;725.677.678-88
456;lauro ferreira ramos;0;23/04/2016;0;3º ano;5;747.746.442-96
457;rafael d`alessandro;0;03/04/2019;0;1º período;5;522.767.887-70
458;annik piter;0;01/09/2018;0;1º ano;5;510.042.774-57
459;vitor carolina costa cunha;0;24/01/2019;0;2º período;5;324.808.728-57
460;juan ramalho;0;06/06/2015;0;4º ano;4;956.743.191-91
461;joão neves rodrigues alves;0;10/02/2015;0;4º ano;1;523.695.051-32
462;ederson lincoln alves;0;06/09/2014;0;5º ano;1;192.513.631-21
463;mariana d`alessandro;0;18/03/2018;1;1º ano;2;278.012.597-41
464;michel edna fernandes sena neta;0;24/05/2015;0;4º ano;1;784.708.317-00
465;maria de oliveira coradi;0;14/01/2014;0;5º ano;1;277.221.367-89
466;nathalia maria de paula;0;06/02/2010;1;9º ano;1;101.513.502-64
467;subtenente de freitas barbosa;0;23/01/2013;0;6º ano;2;089.074.440-40
468;lucas luiz toledo de miranda;0;01/02/2012;0;7º ano;1;932.103.990-92
469;miguel tatiane santos carvalho;0;11/01/2014;0;5º ano;1;566.841.122-43
470;doutor almeida;0;19/02/2014;0;5º ano;2;948.624.866-21
471;rosa prado;0;07/05/2019;0;2º período;1;258.304.753-38
472;izabella henrique moreira ferreira;0;30/12/2011;1;8º ano;1;702.077.426-15
473;vanessa henrique barbosa bahia fritzsons;0;07/04/2019;0;1º período;1;017.529.868-66
474;letícia reis ribeiro mendonça;0;01/11/2013;1;6º ano;1;684.627.891-26
475;leila samantha oliveira silva;0;14/07/2013;0;6º ano;2;168.677.970-60
476;joice sérgio pelinsari;0;15/01/2019;0;2º período;5;539.797.734-63
477;murilo franco;0;16/01/2017;0;2º ano;1;683.257.775-50
478;maria de almeida melgaço constantino;0;26/07/2010;0;9º ano;1;134.502.400-02
479;jean sampaio;0;11/09/2019;0;2º período;3;151.522.928-75
480;renato aparecida bittencourt marques;0;15/08/2015;1;4º ano;1;535.740.513-83
481;rita christina dias de mello;0;02/11/2019;0;1º período;1;500.920.479-62
482;bruna batista azevedo;0;01/06/2018;0;1º ano;1;548.358.145-54
483;hugo do carmo teixeira damásio;0;08/09/2016;0;3º ano;7;041.994.688-89
484;natália delgado;0;19/08/2010;1;9º ano;2;474.735.403-51
485;joão christina dias de mello;0;18/05/2013;0;6º ano;2;980.397.158-47
486;rodrigo de freitas simões alves;0;05/10/2019;0;1º período;4;111.208.851-27
487;maria henrique ferreiro;0;12/05/2018;0;1º ano;1;809.417.251-59
488;jessica nayara antunes santos;0;01/11/2019;0;1º período;5;898.181.052-26
489;elisangela lorena da silva jorge;0;22/11/2012;0;7º ano;1;775.813.366-95
490;ramon a p morasca;0;12/11/2011;0;8º ano;2;517.227.081-37
491;kelly de souza leal;0;10/04/2018;0;1º ano;1;538.886.325-08
492;nathalia maria musa belmiro;0;14/06/2017;0;2º ano;2;287.680.976-49
493;marcelo magno passos oliveira;0;25/10/2018;0;1º ano;2;033.638.818-04
494;igor rezende souza;0;11/10/2013;0;6º ano;2;896.088.524-35
495;eliza aniceto aquino de lima;0;20/09/2016;0;3º ano;1;604.087.798-44
496;josé poltronieri;0;17/07/2019;0;1º período;1;579.413.379-02
497;nayara scoparo muratori ramos;0;19/03/2019;1;2º período;1;028.588.305-60
498;jessica neves;0;09/01/2019;0;2º período;2;493.801.501-82
499;cecília drumond lanza;0;06/01/2016;1;3º ano;1;629.856.769-11
500;kelly lincoln alves da silva;0;18/06/2019;0;1º período;1;056.731.953-78
501;geliany aparecida bittencourt marques;0;23/04/2019;1;1º período;1;894.415.555-62
502;ana ferreira teles;0;30/09/2017;0;2º ano;5;999.724.043-29
503;rodrigo leite de oliveira;0;01/04/2018;1;1º ano;5;604.356.147-70
504;maria santos;0;18/04/2013;1;6º ano;2;819.504.644-66
505;michel stefany alves dos santos;0;01/06/2012;0;7º ano;2;187.386.257-46
506;isabela norberto amaral;0;22/12/2014;0;5º ano;2;658.907.908-41
507;livia faria carias;0;17/11/2016;0;3º ano;6;524.352.211-25
508;anny latado sudario;0;12/05/2019;0;1º período;1;017.101.427-38
509;cibelly romão sobreira;0;01/06/2019;0;1º período;1;027.857.722-44
510;vanessa campos silveira;0;28/10/2010;0;9º ano;2;866.564.626-11
511;cristiana guilherme soares pinto;0;20/02/2015;0;4º ano;4;850.969.599-48
512;tiago arbex;0;08/02/2013;0;6º ano;1;322.797.789-62
513;pedro da conceição pereira de moraes;0;27/10/2015;0;4º ano;6;602.767.278-19
514;aleksey ferreira;0;01/12/2019;0;2º período;1;173.732.226-01
515;ana silva souto mota;0;31/05/2012;0;7º ano;2;605.156.275-82
516;ingrid d`alessandro;0;14/09/2019;0;2º período;5;690.437.163-68
517;karine josé de castro agostinho;0;20/08/2017;0;2º ano;1;828.914.220-71
518;stefano maria de oliveira;0;07/10/2013;0;6º ano;2;062.159.939-42
519;juliana túlio de oliveira castro;0;18/07/2013;0;6º ano;2;660.117.271-55
520;lara cartafina;0;20/11/2017;0;2º ano;4;252.859.650-14
521;bárbara luiz de avelar;0;11/05/2011;0;8º ano;1;947.449.709-74
522;vanda melo;0;25/01/2010;0;9º ano;1;541.965.158-69
523;guilherme pereira;0;28/09/2015;0;4º ano;4;378.006.813-25
524;mateus carvalho da silva;0;04/06/2019;0;2º período;1;229.306.115-55
525;lilian clara matias brasileiro;0;30/05/2018;0;1º ano;4;915.623.530-35
526;soraia halle;0;13/10/2013;0;6º ano;2;692.876.709-40
527;gabriel aparecida dos santos;0;12/01/2010;0;9º ano;2;631.093.559-96
528;mariana lucas do carmo nogueira;0;07/10/2012;0;7º ano;1;991.364.157-25
529;leandro reis ribeiro mendonça;0;27/05/2013;1;6º ano;2;594.805.727-32
530;ingrid silva madeira;0;03/06/2018;0;1º ano;5;792.593.033-09
531;rodrigo gonçalves de freitas silva;0;24/01/2011;0;8º ano;1;046.844.399-44
532;lucas delgado coelho;0;26/04/2011;0;8º ano;1;906.500.110-15
533;helen faria mello;0;04/06/2013;0;6º ano;2;659.451.688-53
534;hugo maria soares andrade rudrigues;0;30/11/2017;0;2º ano;3;746.190.604-82
535;regina garcia satnso;0;01/05/2017;0;2º ano;1;809.070.552-65
536;wanessa rosa silva;0;22/01/2010;0;9º ano;2;168.792.229-21
537;taís costa souza;0;16/11/2015;1;4º ano;4;554.271.652-10
538;vagner kayra pinto de paula;0;17/09/2014;1;5º ano;2;933.285.635-60
539;maria cristina coelho;0;19/03/2018;0;1º ano;4;273.552.219-25
540;gabriel riscifina;0;10/01/2015;1;4º ano;4;100.535.714-18
541;geisiane sergio da silva;0;29/05/2017;0;2º ano;1;264.137.721-02
542;emerson cristina fabiano de souza;0;18/04/2018;1;1º ano;1;859.716.422-09
543;joyce campolina rebello guerrero;0;16/01/2016;0;3º ano;6;973.585.312-52
544;letícia sergio de oliveira;0;05/07/2015;0;4º ano;1;434.521.605-98
545;beatriz arbex;0;29/06/2011;0;8º ano;1;874.178.344-60
546;cleiton de paula lima;0;12/03/2013;0;6º ano;1;014.397.297-56
547;eliane augusto da conceição;0;19/08/2019;0;2º período;7;015.299.125-95
548;dário salomão;0;06/07/2018;0;1º ano;5;617.773.018-11
549;amanda alexandre;0;07/05/2019;0;1º período;6;019.268.404-91
550;rafaela de fátima cabral melo;0;11/02/2017;0;2º ano;1;256.667.069-92
551;natalia eduarda abreu carvalho;0;09/10/2017;0;2º ano;7;995.171.400-54
552;rodrigo rios mendes;0;17/12/2019;1;1º período;6;744.626.688-87
553;keila de paula ferreira silva;0;14/07/2019;0;2º período;1;304.811.967-63
554;geraldo guilherme soares pinto;0;08/04/2011;0;8º ano;2;803.762.723-83
555;maysa regina saraiva vieira;0;15/01/2019;0;2º período;1;715.373.561-81
556;iolaine cristiane prestes da costa;0;10/10/2016;1;3º ano;7;981.300.307-15
557;pedro wallace milord amorim;0;13/11/2011;0;8º ano;1;293.812.502-50
558;flávia frederico;0;15/05/2013;0;6º ano;2;467.277.096-85
559;leandro souza rezende;0;09/01/2019;0;1º período;1;357.551.183-16
560;delegado munck do nascimento;0;08/06/2010;0;9º ano;1;319.976.773-24
561;sônia henrique rodrigues;0;01/02/2017;0;2º ano;1;451.084.972-14
562;rodrigo fernandes santana;0;13/04/2014;0;5º ano;2;810.559.146-38
563;jesse junio amaral;0;06/05/2012;0;7º ano;2;980.571.101-11
564;ana gomes de almeida;0;17/01/2013;0;6º ano;2;934.524.817-88
565;sara chaves serrano;0;20/10/2017;0;2º ano;1;556.543.336-86
566;kalil arruda;0;07/06/2019;0;2º período;1;611.589.183-40
567;gabriela drumond lanza;0;28/12/2019;1;2º período;6;219.885.073-93
568;vanessa sena mata oliveira;0;12/10/2012;0;7º ano;2;859.288.239-47
569;mateus rezende souza;0;07/06/2010;0;9º ano;1;275.394.101-65
570;maxwell barbosa;0;25/02/2018;0;1º ano;1;244.679.322-04
571;raphaella gonçalves de souza;0;20/12/2019;1;1º período;1;983.840.453-21
572;israela alecrim cordeiro;0;10/09/2019;0;2º período;1;156.853.424-95
573;polliany maisa chagas martins;0;07/03/2019;0;1º período;1;258.649.375-68
574;josé rios cardoso;0;30/05/2010;0;9º ano;2;781.455.534-63
575;aline carrijo peixoto;0;01/03/2014;0;5º ano;2;314.447.043-41
576;julio teixeira valadares;0;25/09/2016;1;3º ano;7;271.054.098-94
577;suely rios mendes;0;16/08/2016;1;3º ano;4;542.938.264-43
578;carla sena mata oliveira;0;27/01/2016;0;3º ano;6;760.453.774-50
579;larissa ramalho;0;19/11/2016;1;3º ano;5;606.548.868-11
580;mariana lopes;0;18/09/2016;0;3º ano;3;268.321.932-97
581;jean neves;0;17/03/2019;0;2º período;1;595.283.261-75
582;josé fontana;0;12/07/2014;0;5º ano;2;188.009.221-16
583;gabrielle eugênia da silveira mota campos;0;22/01/2014;0;5º ano;2;210.012.763-11
584;jhonatan delgado coelho;0;28/10/2015;0;4º ano;6;421.172.120-02
585;gabriel neiva costa;0;07/08/2014;0;5º ano;2;823.085.813-92
586;luanna silva rabello;0;20/08/2012;0;7º ano;1;600.878.050-96
587;ana sérgio marques godinho;0;17/07/2016;0;3º ano;6;395.367.984-80
588;ingrid gabriel de oliveira bastos;0;22/06/2016;0;3º ano;6;373.479.439-61
589;thales ricardo soares;0;20/02/2010;0;9º ano;2;947.487.682-15
590;fernando marques lana de souza;0;12/03/2018;1;1º ano;1;689.114.542-70
591;grácia cristina ferreira;0;14/06/2011;1;8º ano;2;434.959.227-63
592;adriana martins guimaraes mourao;0;26/04/2014;0;5º ano;2;250.361.683-39
593;ana humberto cunha machado junior;0;15/01/2012;0;7º ano;1;370.475.157-90
594;daniel pinheiro pechim soares;0;22/06/2013;1;6º ano;2;202.015.413-16
595;joyce coelho freitas;0;03/11/2011;0;8º ano;2;713.744.066-30
596;aline vasconcelos;0;10/08/2012;1;7º ano;2;247.594.726-13
597;amanda nogueira bahiense;0;27/03/2013;0;6º ano;2;201.979.112-64
598;marcus graziele silva cunha;0;10/06/2013;0;6º ano;2;894.904.363-84
599;camila ferreira teles;0;07/04/2019;0;2º período;1;651.558.025-47
600;débora bueno nascimento;0;06/07/2015;0;4º ano;7;056.619.320-43
601;amanda viana cabral;0;18/11/2011;0;8º ano;2;738.173.163-00
602;giovana ribeiro pinheiro;0;02/05/2011;0;8º ano;2;470.901.099-48
603;karla simeão oliveira santos;0;09/06/2015;1;4º ano;6;716.836.372-14
604;paula cabral loiola;0;19/06/2011;0;8º ano;1;170.897.415-95
605;carla zonzin;0;10/02/2017;1;2º ano;5;489.015.536-63
606;daniel mendes correa;0;20/12/2019;0;2º período;2;487.624.600-36
607;erika larissa de márcio ferreira;0;25/11/2015;1;4º ano;3;015.832.013-54
608;amanda fernandes da cruz;0;03/04/2013;0;6º ano;2;231.755.633-63
609;valéria batista azevedo;0;30/11/2011;0;8º ano;1;769.694.425-47
610;jonathas silva;0;17/10/2013;0;6º ano;1;495.166.240-61
611;maurício luiz de avelar;0;21/02/2015;0;4º ano;2;406.339.645-63
612;simone lucas canuto da silva;0;28/02/2011;1;8º ano;2;937.777.997-10
613;dalila vinicius martins dutra de miranda;0;05/08/2017;0;2º ano;1;248.861.872-23
614;maxwell alves sanches;0;24/11/2016;1;3º ano;7;151.054.178-69
615;cristiana sérgio marques godinho;0;23/01/2010;0;9º ano;2;010.202.029-38
616;mariana serra;0;12/04/2011;0;8º ano;2;658.569.080-43
617;sabrina henrique n. santos;0;06/11/2019;0;1º período;1;175.600.163-06
618;maria johann;0;30/08/2018;0;1º ano;1;470.997.804-47
619;marcus henrique pereira venâncio;0;07/03/2018;0;1º ano;2;612.782.822-36
620;fernanda aparecida alves pimenta;0;11/06/2017;0;2º ano;1;279.632.801-70
621;tábata arbex;0;16/10/2011;0;8º ano;1;926.487.913-95
622;margarida luce tavares;0;20/08/2013;0;6º ano;1;878.358.774-26
623;mireille kassia sirqueira;0;25/02/2013;0;6º ano;1;884.805.205-47
624;phelipe maria ferreira;0;21/02/2011;1;8º ano;2;567.223.579-44
625;kamilla do carmo pereira souza;0;09/01/2014;0;5º ano;2;615.396.128-42
626;clara de brito nunes;0;23/09/2014;0;5º ano;1;868.016.176-36
627;vilson clara de souza david;0;29/07/2014;0;5º ano;1;689.942.036-28
628;laura cassia morato simões;0;14/12/2015;0;4º ano;5;497.807.290-68
629;alexandre vitória guimarães silva;0;28/03/2017;0;2º ano;5;232.806.615-58
630;sidney wagmann azevedo;0;26/02/2013;0;6º ano;1;432.266.151-56
631;pinheirinho scórcio rafael;0;17/08/2016;0;3º ano;6;411.064.022-45
632;beatriz lopes ribeiro júnior;0;26/09/2016;0;3º ano;5;923.475.360-11
633;mariane lopes;0;24/08/2019;0;1º período;4;158.131.198-20
634;luciana paulo de almeida amorim;0;06/08/2016;0;3º ano;1;765.809.096-72
635;luciana da costa santos;0;29/10/2011;0;8º ano;2;487.046.569-28
636;judite arcanjo mendes;0;21/07/2019;1;1º período;5;430.114.934-61
637;gabrielly cassiano costa;0;30/06/2016;1;3º ano;4;850.168.299-58
